Changes to be reflected on webiste,,Check Status,State Name,State Shortname,Entity,File Name,Google drive link,Document heirarchy,Parent file name,Source Link,Title length,ID as per document,Document title,Document short name,Type of Document/ Document Type-detail,Date of issuance,Year of Issuance,Petitioner,Respondents,Start year of consideration,End year of consideration,Document type,Sector,Sub-sector,Status,Issuing authority,Type of issuing authority,Additional tags,About document,Document format,Summary available on indiaredata.org,Sharmila's Comment,Amruta's Comments
,,,Karnataka,KA,,KA-KERC-Solar-Generic_Tariff-Discussion_Paper-2024,https://drive.google.com/file/d/1Aii4FrSi5WIONMk0pGjZB2hxxe60ucX_/view?usp=drive_link,Parent,KA-KERC-Solar-Generic_Tariff-Discussion_Paper-2024,https://kerc.karnataka.gov.in/uploads/media_to_upload1710238743.pdf,125,,Determination of tariff and norms in respect of Solar Power Projects (including Solar Rooftop Photovoltaic Projects) for FY25,KERC Solar Tariff Discussion Paper 2024,,12 Mar 2024,2024,,,1 Apr 2023,,Discussion Paper,Solar,Generic Tariff,Draft,KERC,Commission,,,pdf,,,
,,,Karnataka,KA,,KA-KERC-RE-Generic_Tariff-Discussion_Paper-2024,https://drive.google.com/file/d/11lHvk6MOzEPwdNb35_bp2Nl30u3rRXlT/view?usp=drive_link,Parent,KA-KERC-RE-Generic_Tariff-Discussion_Paper-2024,https://kerc.karnataka.gov.in/uploads/media_to_upload1710238984.pdf,243,,"Consultation Paper on the Proposed Norms for Determining Generic Tariff for Electricity Generated from Mini-hydel, Bagasse based Co-generation and Biomass based Power Plant to be commissioned during the control period 01.04.2024 to 31.03.2027.",KERC RE Generic Tariff Discussion Paper 2024,,12 Mar 2024,2024,,,1 Apr 2024,31 Mar 2027,Discussion Paper,RE,Generic Tariff,Draft,KERC,Commission,,,pdf,,,
,,Checked 19Nov2024/Sharmila/Final/RPO,Karnataka,KA,,KA-KERC-RPO-Order-2023-Targets,https://drive.google.com/file/d/1DCYJ5BrxNxbivjj3WN0h6HTFuhWHEmRQ/view?usp=drive_link,Parent,KA-KERC-RPO-Order-2023-Targets,https://docs.google.com/document/d/16sLMbaOT5vIYR63_uKepskOHsdLJSSd9Tuw8rr9kIvY/edit,171,No. 16 C-1,"Karnataka Electricity Regulatory Commission (Power Procurement from Renewable Sources by Distribution License and Renewable Energy Certificate Framework) Regulations, 2022",KERC RPO Order 2023,,9 Aug 2022,2022,,,22 Jul 2022,,Order,RPO,RPO Targets,Active,KERC,Commission,,,doc,,"Didn't see the file Principla 2022. And the document is diferent . it's not related to RPO
Discussed -Storage targets notified docu. so what name should be writ . ask Saumendra
Docu typeAsk",
,,Checked 25Nov2024/Sharmila/Final/RPO,Maharashtra,MH,,MH-MERC-RPO-Regulation-2010-Principal,https://drive.google.com/file/d/1zfvf-bVQlGq8wCMiHrYx6KIS57Cu2I5K/view?usp=drive_link,Parent,MH-MERC-RPO-Regulation-2010-Principal,https://merc.gov.in/wp-content/uploads/2022/07/English-4-1.pdf,147,Notification No.MERC/Legal/2010/483,"Maharashtra Electricity Regulatory Commission (Renewable purchase Obligation, its Compliance and Implementstion of REC Framework) Regulations, 2010",MERC RPO Regulations 2010-Principal ,,7 Jun 2010,2010,,,7 Jun 2010,,Regulation,RPO,RPO Targets,Active,MERC,Commission,,,pdf,,,
,,Done,Maharashtra,MH,,MH-MERC-Solar-Net Metering-Regulation-2015-Principal,,Parent,MH-MERC-Solar-Net Metering-Regulation-2015-Principal,https://merc.gov.in/wp-content/uploads/2022/07/Marathi-and-English.pdf,119,Notification No. MERC / Legal /2015 / 639,"Maharashtra Electricity Regulatory Commission (Net Metering for Roof-top Solar Photo Voltaic Systems) Regulations, 2015",MERC Solar Net Metering Regulations 2015-Principal ,,10 Sep 2015,2015,,,10 Sep 2015,,Regulation,Solar,Net Metering,Active,MERC,Commission,,,pdf,,,
,,Done,Maharashtra,MH,,MH-MERC-RE-Generic_Tariff-Regulation-2015-Principal,https://drive.google.com/file/d/1LtsLAzDc5D9CzcLv7lLvjcZ7d0nCi6Uf/view?usp=drive_link,Parent,MH-MERC-RE-Generic_Tariff-Regulation-2015-Principal,https://merc.gov.in/wp-content/uploads/2022/07/Marathi-and-English-1.pdf,130,Notification No. MERC/Legal/2015/0333,"Maharashtra Electricity Regulatory Commission(Terms and Conditions for Determination of Renewable Energy Tariff) Regulations, 2015",MERC RE Generic Tariff Regulation 2015-Principal,,10 Nov 2015,2015,,,10 Nov 2015,,Regulation,RE,Generic Tariff,Active,MERC,Commission,,,pdf,,,
,,Checked 25Nov2024/Sharmila/Final/RPO,Maharashtra,MH,,MH-MERC-RPO-Regulation-2016-Principal,https://drive.google.com/file/d/1BD3hpdZUWur6J3mOW78CSOCr0Le33wYF/view?usp=drive_link,Parent,MH-MERC-RPO-Regulation-2016-Principal,https://merc.gov.in/wp-content/uploads/2022/07/English-and-Marathi-1-1.pdf,172,Notification No. MERC/Tariff/Regulation/2016/01743,"Maharashtra Electricity Regulatory Commission (Renewable purchase Obligation, its Compliance and Implementstion of Renewable Energy Certificate Framework) Regulations, 2016",MERC RPO Regulations 2016-Principal ,,30 Mar 2016,2016,,,30 Mar 2016,,Regulation,RPO,RPO Targets,Active,MERC,Commission,,,pdf,,,
,,Checked 25Nov2024/Sharmila/Final/RPO,Maharashtra,MH,,MH-MERC-RPO-Regulation-2016-Principal-SOR,https://drive.google.com/file/d/170sgJc_t0HIx_kZryYasp5VtXyJDCozC/view?usp=drive_link,Child,MH-MERC-RPO-Regulation-2016-Principal,https://merc.gov.in/wp-content/uploads/2022/07/Statement_of_Reasons_.pdf,192,,"Maharashtra Electricity Regulatory Commission (Renewable purchase Obligation, its Compliance and Implementstion of Renewable Energy Certificate Framework) Regulations, 2016 Statement of Reason",MERC RPO Regulations 2016-Principal SOR,,30 Mar 2016,2016,,,30 Mar 2016,,Regulation,RPO,RPO Targets,Active,MERC,Commission,,,pdf,,,
,,Is their any official gazeette for this reg?,Maharashtra,MH,,MH-MERC-RE-Generic_Tariff-Regulation-2015-1st_Amendment-2017,https://drive.google.com/file/d/1g76s6kH9oUNQou6GgACbtxGqcmYk6ng0/view?usp=drive_link,Child,MH-MERC-RE-Generic_Tariff-Regulation-2015-Principal,https://merc.gov.in/wp-content/uploads/2022/07/RE-Tariff-Regulation1st-Amendment-2017-English-1.pdf,149,Notification No. MERC/Legal/2017/01289,"Maharashtra Electricity Regulatory Commission (Terms and Conditions for Determination of Renewable Energy Tariff) (First Amendment) Regulations, 2017",MERC RE Generic Tariff Regulation 2015-1st Amendment,,4 Jan 2017,2017,,,4 Jan 2017,,Regulation,RE,Generic Tariff,Active,MERC,Commission,,,pdf,,,
,,"Check the end date in doc mentioned in 5. Control Period or Review Period
",Maharashtra,MH,,MH-MERC-RE-Generic_Tariff-Regulation-2010-Principal ,https://drive.google.com/file/d/1oLPqQHC8cofo7rii18eCH2disZUzZ9j5/view?usp=drive_link,Parent,MH-MERC-RE-Generic_Tariff-Regulation-2010-Principal ,https://merc.gov.in/wp-content/uploads/2022/07/RE-Tariff-Regulations-2010-English.pdf,117,Notification No.MERC/Legal/2010/482,"Maharashtra Electricity Regulatory Commission (Terms and Conditions for determination of RE Tariff) Regulations, 2010",MERC RE Generic Tariff Regulation 2010-Principal ,,7 Jun 2010,2010,,,7 Jun 2010,7 Jun 2015,Regulation,RE,Generic Tariff,Active,MERC,Commission,,,pdf,,,
,,Done,Maharashtra,MH,,MH-MERC-RE-DSM-Regulation-2018-Principal ,https://drive.google.com/file/d/1F6WXPNtTfSWpMtaf6macxicHaEC8yYQg/view?usp=drive_link,Parent,MH-MERC-RE-DSM-Regulation-2018-Principal ,https://merc.gov.in/wp-content/uploads/2022/07/Notified_F-S-Regulations_2018.pdf,144,Notification No. MERC/Admin / Regulation / 2018 / 107,"Maharashtra Electricity Regulatory Commission (Forecasting, Scheduling and Deviation Settlement for Solar and Wind Generation) Regulations, 2018",MERC RE DSM Regulation 2018-Principal ,,20 Jul 2018,2018,,,20 Jul 2018,,Regulation,RE,DSM/ F&S,Active,MERC,Commission,,,pdf,,,
,,Done,Maharashtra,MH,,MH-MERC-RE-DSM-Regulation-2018-Principal-SOR,https://drive.google.com/file/d/1_UadpaKyS5o9BN3OLwDqkANsVYBBxvJ_/view?usp=drive_link,Child,MH-MERC-RE-DSM-Regulation-2018-Principal ,https://merc.gov.in/wp-content/uploads/2022/07/SOR_MERC-FS-Regulations-for-wind-solar_20July2018_.pdf,164,,"Maharashtra Electricity Regulatory Commission (Forecasting, Scheduling and Deviation Settlement for Solar and Wind Generation) Regulations, 2018 Statement of Reason",MERC RE DSM Regulation 2018-Principal SOR,,20 Jul 2018,2018,,,20 Jul 2018,,Regulation,RE,DSM/ F&S,Active,MERC,Commission,,,pdf,,,
,Operating period is mentioned in clause 6 of the reg,Checked 25Nov2024/Sharmila/Final/RPO,Maharashtra,MH,,MH-MERC-RPO-Regulation-2019-Principal ,https://drive.google.com/file/d/1Kil_4LZz5hfNPnnsHfCgiwBlHiYZA8d2/view?usp=drive_link,Parent,MH-MERC-RPO-Regulation-2019-Principal ,https://merc.gov.in/wp-content/uploads/2022/07/Gazatte-Notification-RPO-REC-Regulation-2019.pdf,172,Notification No. MERC/Tech/Regulation/2019/1232,"Maharashtra Electricity Regulatory Commission (Renewable Purchase Obligation, its Compliance and Implementation of Renewable Energy Certificate Framework) Regulations, 2019",MERC RPO Regulation 2019-Principal ,,27 Dec 2019,2019,,,1 Apr 2020,,Regulation,RPO,RPO Targets,Active,MERC,Commission,,,pdf,,,
,,Checked 25Nov2024/Sharmila/Final/RPO,Maharashtra,MH,,MH-MERC-RPO-Regulation-2019-Principal-SOR,https://drive.google.com/file/d/1RgXf9P6mpIIUqDzk0P7jyj6dexFRitXj/view?usp=drive_link,Child,MH-MERC-RPO-Regulation-2019-Principal ,https://merc.gov.in/wp-content/uploads/2022/07/Statement-of-Reasons-PO-REC-Regulation2019.pdf,193,,"Maharashtra Electricity Regulatory Commission (Renewable Purchase Obligation, its Compliance and Implementation of Renewable Energy Certificate Framework) Regulations, 2019 Statement of Reason ",MERC RPO Regulation 2019-Principal SOR,,27 Dec 2019,2019,,,27 Dec 2019,,Regulation,RPO,RPO Targets,Active,MERC,Commission,,,pdf,,,
,Review period is mentioned in clause 5,,Maharashtra,MH,,MH-MERC-RE-Generic_Tariff-Regulation-2019-Principal ,https://drive.google.com/file/d/1gOEUl0-jJ2jbMFroKfC2ATEGvqmHmvJS/view?usp=drive_link,Parent,MH-MERC-RE-Generic_Tariff-Regulation-2019-Principal ,https://merc.gov.in/wp-content/uploads/2022/07/Gazette-Notification-RE-Tariff-Regulations-2019.pdf,131,Notification No. MERC/Tech/Regulation/1235,"Maharashtra Electricity Regulatory Commission (Terms and Conditions for Determination of Renewable Energy Tariff) Regulations, 2019",MERC RE Generic Tariff Regulation 2019-Principal ,,30 Dec 2019,2019,,,1 Apr 2020,31 Mar 2025,Regulation,RE,Generic Tariff,Active,MERC,Commission,,,pdf,,,
,Done,,Maharashtra,MH,,MH-MERC-RE-Generic_Tariff-Regulation-2019-Principal SOR,https://drive.google.com/file/d/1labJXVIC3qAjiM_8SIr4ep8Nizlkh-6h/view?usp=drive_link,Child,MH-MERC-RE-Generic_Tariff-Regulation-2019-Principal ,https://merc.gov.in/wp-content/uploads/2022/07/Statement-of-Reasons-RE-Tariff-Regulations2019.pdf,152,,"Maharashtra Electricity Regulatory Commission (Terms and Conditions for Determination of Renewable Energy Tariff) Regulations, 2019 Statement of Reasons",MERC RE Generic Tariff Regulation 2019-Principal SOR,,30 Dec 2019,2019,,,30 Dec 2019,,Regulation,RE,Generic Tariff,Active,MERC,Commission,,,pdf,,,
,Done,,Maharashtra,MH,,MH-MERC-RE-Rooftop-Regulation-2019-Principal ,https://drive.google.com/file/d/1pQjTxhhj7qYqob08TMaCy4Y6U0kYwjDx/view?usp=drive_link,Parent,MH-MERC-RE-Rooftop-Regulation-2019-Principal ,https://merc.gov.in/wp-content/uploads/2022/07/Gazette-Notification-Grid-Interactive-RRE-Regulations2019.pdf,126,Notification No. MERC / Tech /Regulation/2019 /1234,"Maharashtra Electricity Regulatory Commission (Grid Interactive Rooftop Renewable Energy Generating Systems) Regulations, 2019",MERC RE Rooftop Regulation 2019-Principal ,,30 Dec 2019,2019,,,30 Dec 2019,,Regulation,RE,Rooftop,Active,MERC,Commission,,,pdf,,,
,Done,,Maharashtra,MH ,,MH-MERC-RE-Rooftop-Regulation-2019-Principal SOR,https://drive.google.com/file/d/1U52tOPJIThAWaJsgkWvLYs3LR4RYNe-7/view?usp=drive_link,Child,MH-MERC-RE-Rooftop-Regulation-2019-Principal ,https://merc.gov.in/wp-content/uploads/2022/07/Statement-of-Reasons-Grid-Interactive-RRE-Regulations2019.pdf,146,,"Maharashtra Electricity Regulatory Commission (Grid Interactive Rooftop Renewable Energy Generating Systems) Regulations, 2019 Statement of Reason",MERC RE Rooftop Regulation 2019-Principal SOR,,30 Dec 2019,2019,,,30 Dec 2019,,Regulation,RE,Rooftop,Active,MERC,Commission,,,pdf,,,
,Keep uniformity in names. pls see the examples,,Maharashtra,MH,,MH-MERC-RE-Rooftop-Regulation-2019-1st_Amendment-2023,https://drive.google.com/file/d/1hWlb1XgGLVGvgQeHEXkbvrEJ4xy9N5SM/view?usp=drive_link,Child,MH-MERC-RE-Rooftop-Regulation-2019-Principal ,https://merc.gov.in/wp-content/uploads/2023/11/First-Amendment-to-MERC-Grid-Interactive-RRE-Regulations.pdf,144,Notification No. MERC/Tech/Regulation/2023/0609,"Maharashtra Electricity Regulatory Commission (Grid Interactive Rooftop Renewable Energy Generating Systems) (First Amendment) Regulations, 2023",MERC RE Rooftop Regulation 2019-1st Amendment,,16 Nov 2023,2023,,,16 Nov 2023,,Regulation,RE,Rooftop,Active,MERC,Commission,,,pdf,,,
,Keep uniformity in names. pls see the examples,,Maharashtra,MH,,MH-MERC-RE-Rooftop-Regulation-2019-1st_Amendment-2023 SOR,https://drive.google.com/file/d/1OU4wOO8PNb897LoiSHO1RqZ_7GSiXKoI/view?usp=drive_link,Child,MH-MERC-RE-Rooftop-Regulation-2019-Principal ,https://merc.gov.in/wp-content/uploads/2023/11/SOR_First-Amendment-to-MERC-Grid-Interactive-RRE-Regulations.pdf,164,,"Maharashtra Electricity Regulatory Commission (Grid Interactive Rooftop Renewable Energy Generating Systems) (First Amendment) Regulations, 2023 Statement of Reason",MERC RE Rooftop Regulation 2019-1st Amendment SOR,,16 Nov 2023,2023,,,16 Nov 2023,,Regulation,RE,Rooftop,Active,MERC,Commission,,,pdf,,,
,Check operating period,Checked 25Nov2024/Sharmila/Final/RPO,Maharashtra,MH,,MH-MERC-RPO-Regulation-2019-1st_Amendment-2024,https://drive.google.com/file/d/1sD0GjrVmvQX_t0OQi1G9f172oxlHqLQ4/view?usp=drive_link,Child,MH-MERC-RPO-Regulation-2019-Principal ,https://merc.gov.in/wp-content/uploads/2024/02/MERC-RPO-REC-First-Amendment-Regulation-2024.pdf,190,Notification No. MERC/Tech/Regulation/0133,"Maharashtra Electricity Regulatory Commission (Renewable Purchase Obligation, its Compliance and Implementation of Renewable Energy Certificate Framework) (First Amendment) Regulations, 2024",MERC RPO Regulation 2019-1st Amendment,,23 Feb 2024,2024,,,1 Apr 2020,,Regulation,RPO,RPO Targets,Active,MERC,Commission,,,pdf,,,
,Ask about the operating period of all SORs,Checked 25Nov2024/Sharmila/Final/RPO,Maharashtra,MH,,MH-MERC-RPO-Regulation-2019-1st_Amendment-2024-SOR ,https://drive.google.com/file/d/1xUeuTXBKYUvR-ttrm-LwsOTTnB_cP8go/view?usp=drive_link,Child,MH-MERC-RPO-Regulation-2019-Principal ,https://merc.gov.in/wp-content/uploads/2024/02/SoR_for-1st-Amendment-to-RPO.pdf,210,,"Maharashtra Electricity Regulatory Commission (Renewable Purchase Obligation, its Compliance and Implementation of Renewable Energy Certificate Framework) (First Amendment) Regulations, 2024 Statement of Reason",MERC RPO Regulation 2019-1st Amendment SOR,,23 Feb 2024,2024,,,23 Feb 2024,,Regulation,RPO,RPO Targets,Active,MERC,Commission,,,pdf,,,
,,"Check whether this is a repealed doc or not confirm with SA. Also check doc short name, word 'repealed' should come in the name confirm with SA",Maharashtra,MH,,MH-MERC-RE-Generic_Tariff-Regulation-2010-Principal-Repealed,https://drive.google.com/file/d/111Jqk4pUWBLQujKV1BFikXxlFeOdsW38/view?usp=drive_link,Parent,MH-MERC-RE-Generic_Tariff-Regulation-2010-Principal-Repealed,https://merc.gov.in/wp-content/uploads/2022/07/MERCRE-Tariff_Regulation_2010-Eng.pdf,126,Notification No.MERC/Legal/2010/482,"Repealed Maharashtra Electricity Regulatory Commission (Terms and Conditions for determination of RE Tariff) Regulations, 2010",MERC RE Generic Tariff Regulation 2010-Principal Repealed,,7 Jun 2010,2010,,,7 Jun 2010,,Regulation,RE,Generic Tariff,Repealed,MERC,Commission,,,pdf,,,
,,Check naming format,Maharashtra,MH,,MH-MERC-RE-Rooftop-Regulation-2019-Principal-Draft,https://drive.google.com/file/d/13SglO91WB4w7LW3nmoMMyp2OftIn-jO8/view?usp=drive_link,Child,MH-MERC-RE-Rooftop-Regulation-2019-Principal ,https://merc.gov.in/wp-content/uploads/2022/07/Draft-MERC-Grid-Interactive-Rooftop-RE-Generating-Systems-Regulations-2019.pdf,133,Notification No. MERC / Legal /2019 / ____,"Draft  Maharashtra Electricity Regulatory Commission (Grid Interactive Rooftop Renewable Energy Generating Systems) Regulations, 2019",MERC RE Rooftop Regulation 2019-Principal Draft,,,2019,,,,,Regulation,RE,Rooftop,Draft,MERC,Commission,,,pdf,,,
,,Year was missing. Check naming format,Maharashtra,MH,,MH-MERC-RE-Rooftop-Regulation-2019-Principal-EM,https://drive.google.com/file/d/1v6SvSjkKVfrQbgD2ShsGqgX9PybnB2nt/view?usp=drive_link,Child,MH-MERC-RE-Rooftop-Regulation-2019-Principal ,https://merc.gov.in/wp-content/uploads/2022/07/EM-for-Grid-Interactive-Rooftop-RE-Regulations-2019.pdf,152,,"EM Maharashtra Electricity Regulatory Commission (Grid Interactive Rooftop Renewable Energy Generating Systems) Regulations, 2019 Explanatory Memorandum",MERC RE Rooftop Regulation 2019-Principal EM,,,2019,,,,,Regulation,RE,Rooftop,Draft,MERC,Commission,,,pdf,,,
,,Checked 25Nov2024/Sharmila/Final/RPO,Maharashtra,MH,,MH-MERC-RPO-Regulation-2019-Principal-Draft,https://drive.google.com/file/d/1VroNWpIsZFro5cLCVYS-rk5fmX1DhJKc/view?usp=drive_link,Child,MH-MERC-RPO-Regulation-2019-Principal ,https://merc.gov.in/wp-content/uploads/2022/07/Draft-MERC-RPO-REC-Regulations-2019.pdf,177,,"Draft Maharashtra Electricity Regulatory Commission (Renewable Purchase Obligation, its Compliance and Implementation of Renewable Energy Certificate Framework) Regulations,2019",MERC RPO Regulation 2019-Principal Draft ,,,2019,,,,,Regulation,RPO,RPO Targets,Draft,MERC,Commission,,,pdf,,,
,,Checked 25Nov2024/Sharmila/Final/RPO,Maharashtra,MH,,MH-MERC-RPO-Regulation-2019-Principal-EM,https://drive.google.com/file/d/1i1CAN0z69SrinFGMtL6LC0zlJifiUTva/view?usp=drive_link,Child,MH-MERC-RPO-Regulation-2019-Principal ,https://merc.gov.in/wp-content/uploads/2022/07/EM-for-Draft-MERC-RPO-REC-Regulations-2019.pdf,197,,"EM Maharashtra Electricity Regulatory Commission (Renewable Purchase Obligation, its Compliance and Implementation of Renewable Energy Certificate Framework) Regulations,2019 Explanatory Memorandum",MERC RPO Regulation 2019-Principal EM,,,2019,,,,,Regulation,RPO,RPO Targets,Draft,MERC,Commission,,,pdf,,,
,,,Maharashtra,MH,,MH-MERC-RE-Generic_Tariff-Regulation-2019-Principal-Draft,https://drive.google.com/file/d/1jojaCnk-W7n-NUcVeeR5shVPsEZ3-T-v/view?usp=drive_link,Child,MH-MERC-RE-Generic_Tariff-Regulation-2019-Principal ,https://merc.gov.in/wp-content/uploads/2022/07/Draft-MERC-RE-Tariff-Regulations-2019.pdf,136,,"Draft Maharashtra Electricity Regulatory Commission (Terms and Conditions for Determination of Renewable Energy Tariff) Regulations,2019",MERC RE Generic Tariff Regulation 2019-Principal Draft,,,2019,,,,,Regulation,RE,Generic Tariff,Draft,MERC,Commission,,,pdf,,,
,,,Maharashtra,MH,,MH-MERC-RE-Generic_Tariff-Regulation-2019-Principal-EM,https://drive.google.com/file/d/1fHMvFmznvRHSGHSTqbEe9dY_20EffZPz/view?usp=drive_link,Child,MH-MERC-RE-Generic_Tariff-Regulation-2019-Principal ,https://merc.gov.in/wp-content/uploads/2022/07/EM-for-Draft-MERC-RE-Tariff-Regulations-2019.pdf,157,,"EM Maharashtra Electricity Regulatory Commission (Terms and Conditions for Determination of Renewable Energy Tariff) Regulations, 2019 Explanatory Memorandum",MERC RE Generic Tariff Regulation 2019-Principal EM,,,2019,,,,,Regulation,RE,Generic Tariff,Draft,MERC,Commission,,,pdf,,,
,,,Maharashtra,MH,,MH-MERC-RE-Generic_Tariff-Regulation-2015-1st_Amendment-2016-Draft,https://drive.google.com/file/d/1AwreRSV7kHbUSJH4fiTIYcjrDnFAm6lZ/view?usp=drive_link,Child,MH-MERC-RE-Generic_Tariff-Regulation-2015-Principal,https://merc.gov.in/wp-content/uploads/2022/07/Draft_1st-Amendment-to-RE-Tariff-Regulations-2016.pdf,155,,"Draft  Maharashtra Electricity Regulatory Commission (Terms and Conditions for Determination of Renewable Energy Tariff) (First Amendment) Regulations,2016",MERC RE Generic Tariff Regulation 2015-1st Amendment Draft,,,2016,,,,,Regulation,RE,Generic Tariff,Draft,MERC,Commission,,,pdf,,,
,,,Maharashtra,MH,,MH-MERC-RE-Generic_Tariff-Regulation-2015-1st_Amendment-2016-EM,https://drive.google.com/file/d/1__9jlaPO1iElyzqa4Rrw0OOujkGSnGvs/view?usp=drive_link,Child,MH-MERC-RE-Generic_Tariff-Regulation-2015-Principal,https://merc.gov.in/wp-content/uploads/2022/07/Explanatory-Memorandum-5.pdf,174,,"EM Maharashtra Electricity Regulatory Commission (Terms and Conditions for Determination of Renewable Energy Tariff) (First Amendment)Regulations, 2016 Explanatory Memorandum",MERC RE Generic Tariff Regulation 2015-1st Amendment EM,,,2016,,,,,Regulation,RE,Generic Tariff,Draft,MERC,Commission,,,pdf,,,
,,Checked 25Nov2024/Sharmila/Final/RPO,Maharashtra,MH,,MH-MERC-RPO-Regulation-2016-Principal-Draft,https://drive.google.com/file/d/1XRKj9BX0WZIRrJyraOp4UE0tBx78nDz5/view?usp=drive_link,Child,MH-MERC-RE-RPO-Regulation-2016-Principal,https://merc.gov.in/wp-content/uploads/2022/07/Draft-Regulation.pdf,150,,"Draft Maharashtra Electricity Regulatory Commission (Renewable Purchase Obligation, its compliance and REC framework Implementation) Regulations, 2016",MERC RPO Regulation 2016-Principal Draft ,,,2016,,,,,Regulation,RPO,RPO Targets,Draft,MERC,Commission,,,pdf,,,
,,Checked 25Nov2024/Sharmila/Final/RPO,Maharashtra,MH,,MH-MERC-RPO-Regulation-2016-Principal-EM,https://drive.google.com/file/d/1B55HrLDT7MXyuPkciTEwYRqQ9MjtPLh1/view?usp=drive_link,Child,MH-MERC-RE-RPO-Regulation-2016-Principal,https://merc.gov.in/wp-content/uploads/2022/07/Explanatory-Memorandum-3.pdf,170,,"EM Maharashtra Electricity Regulatory Commission (Renewable Purchase Obligation, its compliance and REC framework Implementation) Regulations, 2016 Explanatory Memorandum",MERC RPO Regulation 2016-Principal EM ,,,2016,,,,,Regulation,RPO,RPO Targets,Draft,MERC,Commission,,,pdf,,,
,,,Maharashtra,MH,,MH-MERC-RE-Generic_Tariff-Regulation-2015-Principal-Draft,https://drive.google.com/file/d/1yjzu15jpD4KaYDqse7iFsNHHYkAYAJcw/view?usp=drive_link,Child,MH-MERC-RE-Generic_Tariff-Regulation-2015-Principal,https://merc.gov.in/wp-content/uploads/2022/07/Draft-Regulation-2.pdf,136,,"Draft Maharashtra Electricity Regulatory Commission (Terms and Conditions for Determination of Renewable Energy Tariff) Regulations,2015",MERC RE Generic Tariff Regulation 2015-Principal Draft ,,,2015,,,,,Regulation,RE,Generic Tariff,Draft,MERC,Commission,,,pdf,,,
,,,Maharashtra,MH,,MH-MERC-RE-Rooftop-Regulation-2019-1st_Amendment-2023-Draft,https://drive.google.com/file/d/1oHFhJAJ1ODFiadY2v6iCIc0goGJ2SFf8/view?usp=drive_link,Child,MH-MERC-RE-Rooftop-Regulation-2019-Principal ,https://merc.gov.in/wp-content/uploads/2023/08/Draft-First-Amendment-to-MERC-Grid-Interactive-Rooftop-RE-Regulations-English.pdf,150,,"Draft Maharashtra Electricity Regulatory Commission (Grid Interactive Rooftop Renewable Energy Generating Systems) (First Amendment) Regulations, 2023",MERC RE Rooftop Regulation 2019-1st Amendment Draft,,,2023,,,,,Regulation,RE,Rooftop,Draft,MERC,Commission,,,pdf,,,
,,,Maharashtra,MH,,MH-MERC-RE-Rooftop-Regulation-2019-1st_Amendment-2023-EM,https://drive.google.com/file/d/1CkgQAbu9_qHWmKI1zohCKQB7Y4Kd8Rz-/view?usp=drive_link,Child,MH-MERC-RE-Rooftop-Regulation-2019-Principal ,https://merc.gov.in/wp-content/uploads/2023/08/Draft-EM_First-Amendment-to-MERC-Grid-Interactive-Rooftop-RE-Regulations-5.pdf,170,,"EM Maharashtra Electricity Regulatory Commission (Grid Interactive Rooftop Renewable Energy Generating Systems) (First Amendment) Regulations, 2023 Explanatory Memorandum",MERC RE Rooftop Regulation 2019-1st Amendment EM,,,2023,,,,,Regulation,RE,Rooftop,Draft,MERC,Commission,,,pdf,,,
,,Checked 25Nov2024/Sharmila/Final/RPO,Maharashtra,MH,,MH-MERC-RPO-Regulation-2019-1st_Amendment-2023-Draft,https://drive.google.com/file/d/1LKPAYI5e0nphZ32rGOEpucqj3SVR44kY/view?usp=drive_link,Child,MH-MERC-RPO-Regulation-2019-Principal ,https://merc.gov.in/wp-content/uploads/2023/08/Draft-RPO-Regulations-1st-Amendment.pdf,196,,"Draft Maharashtra Electricity Regulatory Commission (Renewable Purchase Obligation, its Compliance and Implementation of Renewable Energy Certificate Framework) (First Amendment) Regulations, 2023",MERC RPO Regulation 2019-1st Amendment Draft,,,2023,,,,,Regulation,RPO,RPO Targets,Draft,MERC,Commission,,,pdf,,,
,,Checked 25Nov2024/Sharmila/Final/RPO,Maharashtra,MH,,MH-MERC-RPO-Regulation-2019-1st_Amendment-2023-EM,https://drive.google.com/file/d/1VGYYdeorBCzqWkYskJrGTABanlJnlMUp/view?usp=drive_link,Child,MH-MERC-RPO-Regulation-2019-Principal ,https://merc.gov.in/wp-content/uploads/2023/08/Draft-EM-1st-Amendment-RPO-Regulations-2023-1.pdf,215,,"EM Maharashtra Electricity Regulatory Commission(Renewable Purchase Obligation, its Compliance and Implementation of Renewable Energy Certificate Framework) (First Amendment) Regulations, 2023 Explanatory Memorandum",MERC RPO Regulation 2019-1st Amendment EM,,,2023,,,,,Regulation,RPO,RPO Targets,Draft,MERC,Commission,,,pdf,,,
